State,State Code,UCD - Drug/Alcohol Induced Cause,UCD - Drug/Alcohol Induced Cause Code,MCD - Drug/Alcohol Induced Cause,MCD - Drug/Alcohol Induced Cause Code,Five-Year Age Groups,Five-Year Age Groups Code,Year,Year Code,Deaths,Population,Crude Rate
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,30-34 years,30-34,2022,2022,208,336797,61.8
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,30-34 years,30-34,2023,2023,185,341055,54.2
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,35-39 years,35-39,2018,2018,109,303994,35.9
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,35-39 years,35-39,2019,2019,98,304145,32.2
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,35-39 years,35-39,2020,2020,148,302872,48.9
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,35-39 years,35-39,2021,2021,213,312505,68.2
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,35-39 years,35-39,2022,2022,194,311105,62.4
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,35-39 years,35-39,2023,2023,243,315596,77
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,40-44 years,40-44,2018,2018,93,288308,32.3
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,40-44 years,40-44,2019,2019,92,289161,31.8
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,40-44 years,40-44,2020,2020,146,293490,49.7
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,40-44 years,40-44,2021,2021,219,308820,70.9
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,40-44 years,40-44,2022,2022,233,310743,75
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,40-44 years,40-44,2023,2023,248,315601,78.6
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,45-49 years,45-49,2018,2018,79,312966,25.2
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,45-49 years,45-49,2019,2019,70,308951,22.7
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,45-49 years,45-49,2020,2020,116,302481,38.3
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,45-49 years,45-49,2021,2021,142,301395,47.1
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,45-49 years,45-49,2022,2022,150,296419,50.6
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,45-49 years,45-49,2023,2023,192,297326,64.6
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,50-54 years,50-54,2018,2018,72,314492,22.9
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,50-54 years,50-54,2019,2019,67,307665,21.8
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,50-54 years,50-54,2020,2020,86,305693,28.1
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,50-54 years,50-54,2021,2021,128,320799,39.9
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,50-54 years,50-54,2022,2022,161,321378,50.1
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,50-54 years,50-54,2023,2023,160,321637,49.7
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,55-59 years,55-59,2018,2018,56,336811,16.6
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,55-59 years,55-59,2019,2019,54,336320,16.1
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,55-59 years,55-59,2020,2020,83,332661,25
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,55-59 years,55-59,2021,2021,102,336754,30.3
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,55-59 years,55-59,2022,2022,104,325873,31.9
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,55-59 years,55-59,2023,2023,115,319677,36
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,60-64 years ,60-64,2018,2018,42,318368,13.2
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,60-64 years ,60-64,2019,2019,51,321347,15.9
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,60-64 years ,60-64,2020,2020,60,324620,18.5
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,60-64 years ,60-64,2021,2021,71,335619,21.2
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,60-64 years ,60-64,2022,2022,86,332557,25.9
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,60-64 years ,60-64,2023,2023,80,334389,23.9
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,65-69 years,65-69,2018,2018,20,270799,7.4
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,65-69 years,65-69,2019,2019,13,275448,Unreliable
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,65-69 years,65-69,2020,2020,20,281928,7.1
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,65-69 years,65-69,2021,2021,29,294377,9.9
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,65-69 years,65-69,2022,2022,32,297711,10.7
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,65-69 years,65-69,2023,2023,49,304490,16.1
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,70-74 years,70-74,2019,2019,10,225999,Unreliable
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,70-74 years,70-74,2022,2022,15,243171,Unreliable
Alabama,1,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other non-drug and non-alcohol causes,O9,70-74 years,70-74,2023,2023,20,246433,8.1
Alabama,1,Drug poisonings (overdose) Suicide (X60-X64),D2,Drug poisonings (overdose) Suicide (X60-X64),D2,35-39 years,35-39,2023,2023,12,315596,Unreliable
Alabama,1,Drug poisonings (overdose) Suicide (X60-X64),D2,All other non-drug and non-alcohol causes,O9,35-39 years,35-39,2023,2023,12,315596,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,30-34 years,30-34,2020,2020,13,318647,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,30-34 years,30-34,2022,2022,10,336797,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,35-39 years,35-39,2020,2020,10,302872,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,35-39 years,35-39,2021,2021,14,312505,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,35-39 years,35-39,2022,2022,18,311105,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,35-39 years,35-39,2023,2023,12,315596,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,40-44 years,40-44,2020,2020,14,293490,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,40-44 years,40-44,2021,2021,14,308820,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,40-44 years,40-44,2022,2022,18,310743,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,40-44 years,40-44,2023,2023,15,315601,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,45-49 years,45-49,2019,2019,11,308951,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,45-49 years,45-49,2020,2020,19,302481,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,45-49 years,45-49,2021,2021,21,301395,7
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,45-49 years,45-49,2022,2022,20,296419,6.7
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,45-49 years,45-49,2023,2023,22,297326,7.4
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,50-54 years,50-54,2018,2018,16,314492,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,50-54 years,50-54,2019,2019,12,307665,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,50-54 years,50-54,2021,2021,19,320799,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,50-54 years,50-54,2022,2022,13,321378,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,50-54 years,50-54,2023,2023,15,321637,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,55-59 years,55-59,2018,2018,17,336811,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,55-59 years,55-59,2019,2019,23,336320,6.8
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,55-59 years,55-59,2020,2020,31,332661,9.3
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,55-59 years,55-59,2021,2021,18,336754,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,55-59 years,55-59,2022,2022,24,325873,7.4
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,55-59 years,55-59,2023,2023,15,319677,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,60-64 years ,60-64,2018,2018,19,318368,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,60-64 years ,60-64,2019,2019,26,321347,8.1
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,60-64 years ,60-64,2020,2020,34,324620,10.5
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,60-64 years ,60-64,2021,2021,28,335619,8.3
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,60-64 years ,60-64,2022,2022,12,332557,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,60-64 years ,60-64,2023,2023,16,334389,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,65-69 years,65-69,2018,2018,13,270799,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,65-69 years,65-69,2019,2019,18,275448,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,65-69 years,65-69,2020,2020,25,281928,8.9
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,65-69 years,65-69,2021,2021,18,294377,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,65-69 years,65-69,2023,2023,17,304490,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,70-74 years,70-74,2019,2019,10,225999,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,70-74 years,70-74,2020,2020,14,235789,Unreliable
Alabama,1,All other drug-induced causes,D9,All other drug-induced causes,D9,70-74 years,70-74,2021,2021,12,247567,Unreliable
Alabama,1,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,30-34 years,30-34,2020,2020,12,318647,Unreliable
Alabama,1,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,35-39 years,35-39,2021,2021,12,312505,Unreliable
Alabama,1,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,35-39 years,35-39,2022,2022,17,311105,Unreliable
Alabama,1,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,35-39 years,35-39,2023,2023,10,315596,Unreliable
Alabama,1,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,40-44 years,40-44,2020,2020,10,293490,Unreliable
Alabama,1,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,40-44 years,40-44,2021,2021,13,308820,Unreliable
Alabama,1,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,40-44 years,40-44,2022,2022,15,310743,Unreliable
Alabama,1,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,40-44 years,40-44,2023,2023,13,315601,Unreliable
Alabama,1,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,45-49 years,45-49,2020,2020,13,302481,Unreliable
Alabama,1,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,45-49 years,45-49,2021,2021,15,301395,Unreliable
Alabama,1,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,45-49 years,45-49,2022,2022,17,296419,Unreliable
Alabama,1,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,45-49 years,45-49,2023,2023,19,297326,Unreliable
Alabama,1,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,50-54 years,50-54,2018,2018,10,314492,Unreliable
Alabama,1,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,50-54 years,50-54,2021,2021,11,320799,Unreliable
Alabama,1,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,50-54 years,50-54,2022,2022,12,321378,Unreliable
Alabama,1,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,50-54 years,50-54,2023,2023,12,321637,Unreliable
Alabama,1,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,55-59 years,55-59,2019,2019,11,336320,Unreliable
Alabama,1,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,55-59 years,55-59,2020,2020,18,332661,Unreliable
Alabama,1,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,55-59 years,55-59,2022,2022,21,325873,6.4
Alabama,1,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,55-59 years,55-59,2023,2023,12,319677,Unreliable
Alabama,1,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,60-64 years ,60-64,2021,2021,14,335619,Unreliable
Alabama,1,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,60-64 years ,60-64,2022,2022,12,332557,Unreliable
Alabama,1,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,60-64 years ,60-64,2023,2023,11,334389,Unreliable
Alaska,2,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,20-24 years,20-24,2020,2020,15,50553,Unreliable
Alaska,2,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,20-24 years,20-24,2021,2021,17,50263,Unreliable
Alaska,2,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,20-24 years,20-24,2022,2022,10,52144,Unreliable
Alaska,2,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,20-24 years,20-24,2023,2023,19,49836,Unreliable
Alaska,2,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,25-29 years,25-29,2019,2019,16,60427,Unreliable
Alaska,2,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,25-29 years,25-29,2020,2020,10,58506,Unreliable
Alaska,2,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,25-29 years,25-29,2021,2021,27,55564,48.6
Alaska,2,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,25-29 years,25-29,2022,2022,22,54405,40.4
Alaska,2,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,25-29 years,25-29,2023,2023,22,53295,41.3
Alaska,2,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,30-34 years,30-34,2018,2018,12,57193,Unreliable
Alaska,2,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,30-34 years,30-34,2019,2019,26,57161,45.5
Alaska,2,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,30-34 years,30-34,2020,2020,25,57802,43.3
Alaska,2,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,30-34 years,30-34,2021,2021,44,57990,75.9
Alaska,2,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,30-34 years,30-34,2022,2022,36,58834,61.2
Alaska,2,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,30-34 years,30-34,2023,2023,47,59062,79.6
Alaska,2,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,35-39 years,35-39,2018,2018,14,51672,Unreliable
Alaska,2,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,35-39 years,35-39,2019,2019,18,52421,Unreliable
Alaska,2,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,35-39 years,35-39,2020,2020,21,53686,39.1
Alaska,2,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,35-39 years,35-39,2021,2021,33,55180,59.8
Alaska,2,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,35-39 years,35-39,2022,2022,29,55491,52.3
